timestamp,temp_amb,delta_time
2016-02-15 00:00:00,280.73999999999995,35424000.0
2016-02-16 00:00:00,280.84799999999996,35510400.0
2016-02-17 00:00:00,280.60999999999996,35596800.0
2016-02-18 00:00:00,280.373,35683200.0
2016-02-19 00:00:00,280.546,35769600.0
2016-02-20 00:00:00,280.21099999999996,35856000.0
2016-02-21 00:00:00,281.25699999999995,35942400.0
2016-02-22 00:00:00,281.94,36028800.0
2016-02-23 00:00:00,282.827,36115200.0
2016-02-24 00:00:00,282.25199999999995,36201600.0
2016-02-25 00:00:00,281.57599999999996,36288000.0
2016-02-26 00:00:00,280.77599999999995,36374400.0
2016-02-27 00:00:00,280.17499999999995,36460800.0
2016-02-28 00:00:00,280.87,36547200.0
2016-02-29 00:00:00,281.11899999999997,36633600.0
2016-03-01 00:00:00,281.316,36720000.0
2016-03-02 00:00:00,281.57099999999997,36806400.0
2016-03-03 00:00:00,280.45599999999996,36892800.0
2016-03-04 00:00:00,279.911,36979200.0
2016-03-05 00:00:00,279.794,37065600.0
2016-03-06 00:00:00,279.957,37152000.0
2016-03-07 00:00:00,279.30499999999995,37238400.0
2016-03-08 00:00:00,278.964,37324800.0
2016-03-09 00:00:00,278.804,37411200.0
2016-03-10 00:00:00,279.751,37497600.0
2016-03-11 00:00:00,280.54999999999995,37584000.0
2016-03-12 00:00:00,281.395,37670400.0
2016-03-13 00:00:00,281.472,37756800.0
2016-03-14 00:00:00,281.436,37843200.0
2016-03-15 00:00:00,281.193,37929600.0
2016-03-16 00:00:00,280.188,38016000.0
2016-03-17 00:00:00,280.769,38102400.0
2016-03-18 00:00:00,281.787,38188800.0
2016-03-19 00:00:00,283.02799999999996,38275200.0
2016-03-20 00:00:00,283.669,38361600.0
2016-03-21 00:00:00,284.255,38448000.0
2016-03-22 00:00:00,284.40099999999995,38534400.0
2016-03-23 00:00:00,282.96299999999997,38620800.0
2016-03-24 00:00:00,282.496,38707200.0
2016-03-25 00:00:00,282.203,38793600.0
2016-03-26 00:00:00,282.92499999999995,38880000.0
2016-03-27 00:00:00,283.51399999999995,38966400.0
2016-03-28 00:00:00,283.828,39052800.0
2016-03-29 00:00:00,284.88199999999995,39139200.0
2016-03-30 00:00:00,285.77,39225600.0
2016-03-31 00:00:00,286.537,39312000.0
2016-04-01 00:00:00,286.92199999999997,39398400.0
2016-04-02 00:00:00,286.775,39484800.0
2016-04-03 00:00:00,287.24899999999997,39571200.0
2016-04-04 00:00:00,287.455,39657600.0
2016-04-05 00:00:00,287.80199999999996,39744000.0
2016-04-06 00:00:00,288.394,39830400.0
2016-04-07 00:00:00,288.21999999999997,39916800.0
2016-04-08 00:00:00,286.926,40003200.0
2016-04-09 00:00:00,285.52099999999996,40089600.0
2016-04-10 00:00:00,285.405,40176000.0
2016-04-11 00:00:00,286.308,40262400.0
2016-04-12 00:00:00,287.61699999999996,40348800.0
2016-04-13 00:00:00,288.335,40435200.0
2016-04-14 00:00:00,288.334,40521600.0
2016-04-15 00:00:00,288.072,40608000.0
2016-04-16 00:00:00,288.27599999999995,40694400.0
2016-04-17 00:00:00,288.563,40780800.0
2016-04-18 00:00:00,288.83599999999996,40867200.0
2016-04-19 00:00:00,288.245,40953600.0
2016-04-20 00:00:00,288.02,41040000.0
2016-04-21 00:00:00,287.727,41126400.0
2016-04-22 00:00:00,288.01399999999995,41212800.0
2016-04-23 00:00:00,287.05699999999996,41299200.0
2016-04-24 00:00:00,285.885,41385600.0
2016-04-25 00:00:00,284.236,41472000.0
2016-04-26 00:00:00,284.323,41558400.0
2016-04-27 00:00:00,285.16999999999996,41644800.0
2016-04-28 00:00:00,285.13199999999995,41731200.0
2016-04-29 00:00:00,286.26,41817600.0
2016-04-30 00:00:00,286.756,41904000.0
2016-05-01 00:00:00,285.97499999999997,41990400.0
2016-05-02 00:00:00,285.52,42076800.0
2016-05-03 00:00:00,287.12699999999995,42163200.0
2016-05-04 00:00:00,287.977,42249600.0
2016-05-05 00:00:00,288.056,42336000.0
2016-05-06 00:00:00,288.746,42422400.0
2016-05-07 00:00:00,289.301,42508800.0
2016-05-08 00:00:00,289.47799999999995,42595200.0
2016-05-09 00:00:00,289.417,42681600.0
2016-05-10 00:00:00,290.145,42768000.0
2016-05-11 00:00:00,289.52099999999996,42854400.0
2016-05-12 00:00:00,289.19399999999996,42940800.0
2016-05-13 00:00:00,288.315,43027200.0
2016-05-14 00:00:00,288.508,43113600.0
2016-05-15 00:00:00,288.592,43200000.0
2016-05-16 00:00:00,288.15599999999995,43286400.0
2016-05-17 00:00:00,288.167,43372800.0
2016-05-18 00:00:00,288.578,43459200.0
2016-05-19 00:00:00,288.013,43545600.0
2016-05-20 00:00:00,288.846,43632000.0
2016-05-21 00:00:00,290.548,43718400.0
2016-05-22 00:00:00,291.92199999999997,43804800.0
2016-05-23 00:00:00,290.58299999999997,43891200.0
2016-05-24 00:00:00,290.046,43977600.0
2016-05-25 00:00:00,290.284,44064000.0
2016-05-26 00:00:00,291.748,44150400.0
2016-05-27 00:00:00,293.789,44236800.0
2016-05-28 00:00:00,294.29999999999995,44323200.0
2016-05-29 00:00:00,292.71299999999997,44409600.0
2016-05-30 00:00:00,291.87699999999995,44496000.0
2016-05-31 00:00:00,291.28,44582400.0
2016-06-01 00:00:00,290.69399999999996,44668800.0
2016-06-02 00:00:00,290.381,44755200.0
2016-06-03 00:00:00,290.71999999999997,44841600.0
2016-06-04 00:00:00,291.359,44928000.0
2016-06-05 00:00:00,291.972,45014400.0
2016-06-06 00:00:00,292.69,45100800.0
2016-06-07 00:00:00,293.753,45187200.0
2016-06-08 00:00:00,293.702,45273600.0
2016-06-09 00:00:00,292.35799999999995,45360000.0
2016-06-10 00:00:00,292.828,45446400.0
2016-06-11 00:00:00,293.171,45532800.0
2016-06-12 00:00:00,293.024,45619200.0
2016-06-13 00:00:00,292.849,45705600.0
2016-06-14 00:00:00,292.72999999999996,45792000.0
2016-06-15 00:00:00,293.39599999999996,45878400.0
2016-06-16 00:00:00,294.325,45964800.0
2016-06-17 00:00:00,293.976,46051200.0
2016-06-18 00:00:00,293.49199999999996,46137600.0
